Date,Year,Month,Day,Location,City,State,Plastic drink bottles,Food wrappers,Plastic grocery bags,"Plastic bags (Zip-loc, etc)",Straws/stirrers,Utensils,Plastic cups/plates,Plastic take away containers,Plastic bottle caps,Plastic lids,Cigarettes,Vaping cartidges/pods,Cigar tips,Personal hygiene,Dental/floss picks,Tampons/applicators,Wipes,Toys,Balloons,Lighters,Shotgun shells/wadding,Strapping bands,Zip-ties,Shipping/packaging,Plastic sheeting/tape,Oil/lube bottles,Bleach/cleaner bottles,Masks (reusable/fabric),Masks (disposable),Gloves (disposable),Hand sanitizer,Cans,Metals caps/lids,Batteries,Metal pieces,Glass bottles,Glass pieces,Tires,Rubber pieces,Shoes,Fabric pieces,Clothing/towels/gloves,Paper straws,Paper bags,Paper cups/plates,Paper/tissues/napkins,Paper Shipping/packaging,Bait containers/crates,Lobster claw bands,Fishing nets,Lures and lightsticks,Derelict traps/trap pieces,Buoys/floats,Rope,Micro plastic 0-5mm,SMALL plastic 5-30mm,LARGE plastic >30mm,Line/net fiber: MICRO 0-5mm,Line/net fiber: SMALL 5-30mm,Line/net fiber: LARGE >30mm,Resin Pellets,BBs/beads,Foam cups/plates,Foam take away containers,Micro foam 0-5mm,SMALL foam 5-30mm,LARGE foam >30mm,Dock Foam (any size),Foam Toys,Foam Toys (water/pool),Foam Shipping/packaging,Foam Buoys,Foam Coolers,Pink Construction Foam,Blue Construction Foam,Construction Foam w Foil,Foam Meat Trays,Home & garden items,Car/boat parts,Other,Unidentified pieces,Type of cleanup,Type of location,Distance cleaned (miles),Duration (hrs),Start time,End time,Weather,Weather (wind knots),Recent weather,Tide,Flow,Recent events,Total weight (lb),# of participants,Unusual items,Notes/comments,Plastic Total,PPE Total,Metal Total,Glass/Rubber Total,Paper/Cloth Total,Fishing Debris Total,"Microplastics, Fibers, Fragments Total",Foam Total,Other Total,Total Total,Outlier
2015-08-11,2015,August,11,"Rich’s Head South, Frenchboro",Frenchboro,ME,240,115,31,0,7,3,21,0,45,14,3,0,0,10,0,0,3,4,63,3,44,0,80,1,44,16,7,0,0,0,0,32,0,0,0,0,1,0,1,0,21,65,0,0,0,0,0,121,152,0,1,204,109,1083,6,43,95,0,22,83,0,0,33,83,27,98,18,0,0,0,0,0,0,0,0,0,0,38,24,3,0,Shoreline (hands),Rocky Beach,0.1,2.5,1000,1230,Cloudy,0-5,Unknown,Low,Unknown,Unknown,0.0,9.0,underwater disposable camera,,754,0,32,2,86,1670,249,259,65,819,O
2015-08-14,2015,August,14,Western Head - west facing beach #1,,ME,65,30,6,0,1,0,15,31,12,13,0,0,0,3,0,0,1,0,10,0,3,0,6,0,4,6,14,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,46,140,29,0,1,3,0,20,10,0,0,43,2,0,3,67,0,0,0,0,0,0,0,0,0,0,8,8,0,0,Shoreline (hands),Rocky Beach,0.1,0.75,1000,1045,Clear/Sunny,5,Unknown,Mid,Unknown,Unknown,0.0,10.0,,,220,0,8,0,3,219,34,115,16,236,O
2015-08-14,2015,August,14,Western Head -west facing beach #2,,ME,100,22,15,0,0,0,2,55,15,19,0,0,0,4,0,0,0,0,2,1,11,0,23,0,23,23,36,0,0,0,0,33,0,0,0,1,0,0,0,3,0,6,0,0,0,0,1,22,1,0,0,187,112,110,5,15,16,0,4,12,0,0,19,3,0,3,26,0,0,0,0,0,0,0,0,0,0,4,12,1,0,Shoreline (hands),Rocky Beach,44204.0,1.0,1100,1200,Clear/Sunny,5,Unknown,Mid,Unknown,Unknown,0.0,10.0,,,351,0,33,1,10,432,52,51,17,368,O
2015-08-15,2015,August,15,Western Head - east facing beach #1,,ME,67,5,3,0,0,0,1,3,4,3,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,103,14,0,0,5,0,0,11,0,0,65,11,21,63,60,0,0,0,0,0,0,0,0,0,0,1,3,0,0,Shoreline (hands),Rocky Beach,0.2,0.75,900,945,Clear/Sunny,5,Unknown,Mid,Unknown,Unknown,0.0,12.0,,,95,0,1,1,1,124,16,220,4,99,O
2015-08-15,2015,August,15,Western Head - east facing beach #2,,ME,41,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,4,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,146,13,2,0,4,0,0,0,0,0,64,11,0,19,98,0,0,0,0,0,0,0,0,0,0,3,1,0,0,Shoreline (hands),Rocky Beach,0.1,0.75,1000,1045,Clear/Sunny,5,Unknown,Mid,Unknown,Unknown,0.0,15.0,,,57,0,1,0,2,163,6,192,4,61,O
2015-08-15,2015,August,15,"Western Head - Squeaker Cove, Isle au Haut",,ME,69,30,13,0,3,0,0,8,52,6,0,0,0,4,0,3,1,1,58,1,19,0,10,1,3,0,7,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,8,0,0,83,57,218,0,0,39,0,0,101,0,0,46,8,8,12,61,0,0,0,0,0,0,0,0,0,0,3,12,0,0,Shoreline (hands),Rocky Beach,0.25,1.0,1130,1230,Cloudy,5,Unknown,Low,Unknown,Unknown,0.0,20.0,,,289,0,2,0,2,373,140,135,15,304,O
2015-08-17,2015,August,17,"South Sandy Beach - east section, Matinicus",,ME,16,20,3,0,1,0,0,3,25,0,11,0,1,2,0,0,0,1,9,1,2,0,13,0,0,1,2,0,0,0,0,2,0,0,0,3,0,0,1,0,0,3,0,0,3,0,0,6,31,0,0,38,55,143,0,19,56,0,10,20,0,0,20,4,134,16,69,0,0,0,0,0,0,0,0,0,0,8,2,0,0,Shoreline (hands),Sandy Beach,0.3,1.0,1630,1730,Clear/Sunny,5,Unknown,High,Unknown,Unknown,0.0,9.0,,,111,0,2,4,6,273,105,243,10,121,O
2015-08-18,2015,August,18,"Old Cove, Matinicus Island",,ME,104,223,35,0,3,228,1122,264,29,18,5,0,1,39,0,0,0,15,12,0,2,0,116,0,150,3,0,0,0,0,0,1107,80,0,111,0,19,3,5,28,115,132,0,0,0,0,4,53,111,0,1,20,10,636,0,12,741,0,6,3,0,0,58,39,0,0,40,0,0,0,0,0,0,0,0,0,0,114,231,64,0,Shoreline (hands),Rocky Beach,0.1,1.5,1500,1630,Clear/Sunny,5,Unknown,High,Ebbing,Unknown,0.0,9.0,"crushed cans, solo cups, plastic utensils in masses",anecdotal record of household trash dumping,2369,0,1298,27,279,831,762,137,409,2778,O
2015-08-18,2015,August,18,"South Sandy Beach - west section, Matinicus",,ME,61,27,13,0,5,1,6,10,36,1,51,0,1,6,0,0,1,4,17,1,5,0,15,1,4,2,7,0,0,0,0,7,0,0,2,0,0,0,0,4,4,3,0,0,0,1,6,1,0,0,0,89,25,147,0,20,54,0,0,104,0,0,81,21,311,178,55,0,0,0,0,0,0,0,0,0,0,16,13,21,0,Shoreline (hands),Sandy Beach,0.2,2.0,900,1100,Foggy,0-5,Unknown,Low,Unknown,Unknown,0.0,9.0,,,275,0,9,0,18,262,178,646,50,325,O
2016-07-28,2016,July,28,"Heron Neck, Greens Island",,ME,210,32,16,0,1,0,2,1,17,2,1,0,1,3,0,0,0,2,11,2,1,0,32,4,2,8,22,0,0,0,0,10,0,0,1,0,6,0,0,1,1,2,0,3,0,0,11,16,7,1,0,20,160,132,0,10,35,1,18,67,0,0,107,8,23,83,105,0,0,0,0,0,0,0,0,0,0,4,5,2,0,Shoreline (hands),Rocky Beach,0.1,1.45,1215,1340,Cloudy,0-5,Storm Event,Low,Unknown,Unknown,0.0,7.0,12 sign and baby keys,Low rising,370,0,11,6,18,336,131,326,11,381,O
2016-07-26,2016,July,26,"Sand Cove, Greens Island - BBC",,ME,454,98,15,0,1,0,67,0,70,18,0,0,0,8,0,0,1,3,17,3,3,0,29,2,27,30,70,0,0,0,0,30,0,0,0,2,1,1,0,4,1,12,0,0,0,0,19,17,7,1,1,62,334,130,2,1280,64,0,0,0,0,0,381,68,256,30,387,0,0,0,0,0,0,0,0,0,0,5,25,2,0,Shoreline (hands),Other,0.1,0.75,1130,1245,Clear/Sunny,0-5,Unknown,Low,Unknown,Unknown,0.0,19.0,,Great day with Big Boys Club; rocky/woods line; low rising,916,0,30,4,36,552,1346,1122,32,948,O
2016-09-24,2016,September,24,"Blanchard Beach, VT",Burlington,VT,0,97,6,0,8,0,0,3,21,0,93,0,0,9,0,0,0,4,8,0,3,0,1,0,21,0,0,0,0,0,0,7,18,0,1,1,28,2,0,4,2,5,0,1,0,50,7,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,4,1,40,0,Shoreline (hands),Sandy Beach,0.0,1.25,1015,1130,Clear/Sunny,44326,Rain Event,Low,Unknown,Unknown,0.0,14.0,"traffic cone, rudder, yellow wall foam, firework, cooler bag",Low lake level,274,0,26,31,69,0,16,8,45,319,O
2016-09-24,2016,September,24,"Blanchard Beach South, VT",Burlington,VT,9,173,3,0,5,2,0,11,13,0,95,0,2,14,0,0,0,0,0,1,0,0,0,11,2,0,0,0,0,0,0,12,28,0,0,3,103,0,0,0,0,6,0,0,1,23,0,0,0,0,1,0,0,0,0,25,11,0,2,0,0,0,0,1,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Shoreline (hands),Rocky Beach,0.2,1.25,1015,1130,Clear/Sunny,44326,Rain Event,Low,Unknown,Unknown,0.0,14.0,flipper,Low lake level,341,0,40,106,30,1,38,39,1,342,O
2016-01-08,2016,January,8,"Sand Cove, Greens Island - Hurricane Island",,ME,123,47,4,0,0,1,8,8,5,8,0,0,0,1,0,0,0,1,14,2,2,0,23,6,1,0,50,0,0,0,0,9,1,0,1,10,8,0,1,1,1,1,0,0,0,0,0,30,18,1,1,1,162,124,2,169,79,0,3,328,0,0,181,8,19,61,143,0,0,0,0,0,0,0,0,0,0,1,4,0,0,Shoreline (hands),Rocky Beach,0.1,0.5,0.5208333333333334,1300,Clear/Sunny,0-5,Unknown,Low,Unknown,Unknown,0.0,20.0,table,Low rising,304,0,11,19,3,337,581,412,5,309,O
2017-07-18,2017,July,18,Ocean Point Marina,East Boothbay,ME,2,5,4,0,0,0,0,0,11,1,30,0,0,4,0,0,0,0,0,0,1,0,119,0,116,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,16,0,0,0,6,0,0,2,0,0,5,0,34,0,0,8,0,0,0,0,0,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,5,100,0,0,Shoreline (hands),Rocky Beach,0.05,0.5,1430,1500,Foggy,2,Unknown,High,Unknown,Unknown,0.0,27.0,the letter F,cleanup with 15 Mizzens (5-9yrs),294,0,0,2,23,41,8,33,105,399,O
2017-07-20,2017,July,20,Ocean Point Marina,East Boothbay,ME,0,3,0,0,0,0,0,0,8,1,0,0,0,1,0,0,0,0,2,0,2,0,47,0,124,0,0,0,0,0,0,0,1,0,0,1,5,0,1,0,7,0,0,0,0,0,0,0,3,2,0,0,5,41,0,0,3,0,0,0,0,0,9,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,21,1,0,Shoreline (hands),Rocky Beach,0.005,0.3,830,850,Clear/Sunny,,Unknown,High,Unknown,Unknown,0.0,6.0,none,"Rozalia cleanup, sorted by staysails",188,0,1,7,7,51,3,30,25,213,O
2017-07-21,2017,July,21,Damariscove - Flat Ledge,,,18,5,1,0,0,0,0,0,4,2,0,0,0,1,0,0,0,3,16,2,0,0,6,3,5,0,7,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,2,0,6,0,3,0,39,27,124,1,10,12,0,0,2,0,0,1,0,0,16,25,0,0,0,0,0,0,0,0,0,0,5,1,6,0,Shoreline (hands),Rocky Beach,0.2,1.0,1515,1615,Clear/Sunny,44484,Unknown,Low,Unknown,Unknown,0.0,10.0,Military weather buoy marked hazardous,"Great cleanup with Tom Yale and Madeline, Otavia and Angus Preston; low rising",73,0,0,2,5,199,25,42,12,85,O
2017-07-23,2017,July,23,Hurricane Island - Cove surface,,ME,29,25,15,0,0,1,0,0,16,0,13,0,0,1,0,0,0,1,14,3,2,0,7,1,11,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,7,3,43,0,0,12,17,34,0,25,21,0,0,0,0,0,71,1,15,24,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Surface (hands),Private Dock,0.0,1.0,1015,1115,Clear/Sunny,44326,Unknown,High,Unknown,Unknown,0.0,6.0,,Help from David (10) and Jack (6) in dinghies,140,0,2,2,8,109,46,121,2,142,O
2017-07-23,2017,July,23,Hurricane Island - North beach walk,,ME,3,18,6,0,1,0,0,0,5,1,0,0,0,0,0,2,1,0,11,0,1,0,2,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3,20,0,0,4,2,22,0,2,4,0,0,0,0,0,6,0,2,3,5,0,0,0,0,0,0,0,0,0,0,1,3,0,0,Shoreline (hands),Rocky Beach,0.2,0.5,1730,1800,Clear/Sunny,10,Unknown,High,Unknown,Unknown,0.0,3.0,11 balloons,a lot of seaweed,57,0,0,1,3,51,6,16,4,61,O
2017-07-24,2017,July,24,Greens Island - BBC,,,202,53,15,0,1,1,1,3,71,8,1,0,1,4,0,2,4,8,39,2,8,0,20,0,23,25,53,0,0,0,0,18,6,0,0,6,30,0,0,3,0,1,0,0,0,0,7,7,9,0,0,20,254,193,0,167,67,0,10,0,0,0,284,3,0,182,127,0,0,0,0,0,0,0,0,0,0,10,16,1,0,Shoreline (hands),Rocky Beach,0.0,1.25,1000,1115,Cloudy,,Unknown,High,Unknown,Unknown,0.0,16.0,5 gallons of engine oil and post office pallet,Found rubber duckie!!!; Mid tide rising,545,0,24,36,11,483,244,596,27,572,O
2017-07-25,2017,July,25,Heron Neck EAST,,ME,64,18,2,0,0,0,0,0,9,0,0,0,0,4,0,0,0,1,4,2,1,0,10,0,12,5,7,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,4,2,1,6,0,0,8,80,63,3,11,26,0,0,0,0,0,60,2,2,21,56,0,0,0,0,0,0,0,0,0,0,2,1,0,0,Shoreline (hands),Rocky Beach,0.0,0.8,1440,1530,Clear/Sunny,0-5,Unknown,High,Ebbing,Unknown,0.0,8.0,3 prescription bottles,,139,0,2,3,6,158,40,141,3,142,O
2017-07-25,2017,July,25,Heron Neck WEST,,ME,51,6,4,0,1,0,0,0,5,0,0,0,0,3,0,0,0,0,21,0,0,0,2,0,9,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,7,77,32,0,4,10,0,0,0,0,0,76,3,0,10,38,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Shoreline (hands),Rocky Beach,0.0,0.8,1530,1620,Clear/Sunny,0-5,Unknown,High,Ebbing,Unknown,0.0,8.0,21 balloons! Arg.,,110,0,6,0,3,119,14,127,3,113,O
2017-07-27,2017,July,27,"Sandy Beach, Rockland",Rockland,ME,1,44,5,0,5,2,5,13,23,6,64,0,0,2,0,0,2,1,2,3,0,0,6,1,40,0,1,0,0,0,0,13,3,0,11,4,9,0,0,3,1,0,0,2,0,2,0,0,8,0,0,9,7,23,0,1,11,0,0,5,0,0,10,0,0,33,8,0,0,0,0,0,0,0,0,0,0,7,27,7,0,Shoreline (hands),Rocky Beach,0.0,1.3,1030,1150,Cloudy,44324,Unknown,High,Flooding,Unknown,0.0,8.0,"5 tea lights from paper lanterns, huge cans of beer",Our first urban beach in midcoast Maine,226,0,27,13,8,47,17,51,41,267,O
2017-07-30,2017,July,30,Greens Island - Hurricane Sus. Camp,,,5,13,11,0,2,0,0,0,6,0,0,0,0,1,0,0,0,0,5,0,1,0,8,0,8,0,0,0,0,0,0,0,0,0,0,19,66,0,0,0,0,0,0,0,0,12,0,0,7,0,0,16,36,19,0,12,7,0,0,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,Shoreline (hands),Rocky Beach,0.0,0.5,1545,1615,Clear/Sunny,44326,Unknown,Unknown,Flooding,Unknown,0.0,28.0,hookset disk!,with sustainability camp and marine bio,60,0,0,85,12,78,22,47,12,72,O
2017-08-15,2017,August,15,Star Island,Rye,NH,123,31,20,0,4,2,0,2,0,0,2,0,1,6,0,2,0,6,27,2,14,0,9,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,10,0,0,14,0,0,45,36,107,0,0,3,0,0,0,0,0,30,0,0,1,119,0,0,0,0,0,0,0,0,0,0,46,1,7,0,Shoreline (hands),Rocky Beach,0.0,1.25,940,1045,Cloudy,0-5,Rain Event,Unknown,Ebbing,Unknown,0.0,24.0,"4 hookset disks! 1 art supplies, 2 fireworks","High school group joined for part of cleanup. Seagull swallowed a hook, attached to line and got caught in the rocks. Freed by trained volunteer Elizabeth Hogan.",254,0,1,1,11,202,3,150,54,308,O
2017-07-20,2017,July,20,E. Boothbay - small rocky cove BSSC,East Boothbay,ME,0,3,0,0,0,0,0,0,8,1,0,0,0,1,0,0,0,0,2,0,2,0,47,0,124,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,7,0,0,0,0,0,0,0,3,2,0,0,5,41,0,0,3,0,0,0,0,0,9,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,21,1,0,Shoreline (hands),Rocky Beach,0.02,0.25,830,850,Clear/Sunny,0-5,Unknown,Unknown,Ebbing,Unknown,0.0,6.0,1 ceramic piece,Small fast cleanup for BSSC staysails to sort; rocky boatpark,188,0,1,6,7,51,3,30,25,213,O
2017-08-08,2017,August,8,"Seapoint Beach, Kittery, ME with NEAq",Kittery,ME,0,33,14,0,5,1,0,2,25,0,88,0,12,6,0,0,0,5,10,2,11,0,8,5,3,0,0,0,0,0,0,6,0,0,0,16,0,0,0,1,8,1,0,4,0,0,9,7,40,0,0,75,3,100,26,15,15,0,0,6,0,0,6,0,15,0,5,0,0,0,0,0,0,0,0,0,0,12,0,10,0,Shoreline (hands),Other,0.0,0.5,915,945,Cloudy,0-5,Rain Event,Unknown,Flooding,Unknown,0.0,20.0,10 fireworks,"Cleanup and sort with NEAq campers, 9 kids, 3 counselors; rural/residential",230,0,6,16,23,225,62,26,22,252,O
2017-08-09,2017,August,9,"Pier 4, Boston - Courageous Sailing Center",Boston,MA,3,36,1,0,26,3,0,0,8,0,143,0,1,13,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,16,0,38,0,0,2,0,0,0,0,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),Private Dock,0.5,0.25,800,815,Clear/Sunny,0-5,Unknown,Unknown,Ebbing,Unknown,0.0,4.0,camp/art supplies,Cleanup by Rozalia crew for trash sorting game with Courageous junior sailors,249,0,6,0,55,3,9,0,0,249,O
2017-08-11,2017,August,11,"Charlestown, MA - CBI",Charlestown,MA,5,16,3,0,5,6,3,5,8,11,30,0,1,10,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,14,3,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,Shoreline (hands),Other,0.5,0.25,745,800,Clear/Sunny,0-5,Unknown,Unknown,Flooding,Unknown,0.0,6.0,"1 camera film, 2 photographs",Trash collected for CBI data game; city streets,114,0,3,1,20,1,4,4,6,120,O
2017-08-16,2017,August,16,Malaga Island - Seacoast Sci. Center,Phippsburg,ME,12,9,13,0,1,0,0,2,7,2,2,0,0,0,0,0,1,0,21,0,1,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,18,0,0,2,0,0,0,0,0,0,0,0,2,0,0,85,5,27,0,0,4,0,0,0,0,0,0,0,0,7,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Shoreline (hands),Rocky Beach,0.5,0.25,1320,1240,Clear/Sunny,44326,Unknown,Unknown,Flooding,Unknown,0.0,20.0,high number of balloons - 21,SETM program with Seacoast Science Center kids and counselors,74,0,4,18,2,119,4,64,1,75,O
2017-09-16,2017,September,16,"Oakledge Park, Burlington VT - ICC with WND&WVS",Burlington,VT,4,160,12,0,16,5,3,1,41,5,108,0,14,47,0,0,2,14,2,0,18,0,7,0,64,0,0,0,0,0,0,7,16,0,4,5,29,0,1,1,1,6,0,7,0,30,2,0,0,0,0,0,0,4,0,133,33,0,0,0,0,0,2,0,1,18,2,0,0,0,0,0,0,0,0,0,0,9,4,19,0,Shoreline (hands),Sandy Beach,0.25,1.5,1010,1145,Clear/Sunny,0-5,Unknown,Low,Unknown,Unknown,0.0,11.0,"glass pipe, 5 yellow foam squares, fin insert, chip bag clip, 4 fireworks","Observationally there was less trash than in previous years. Lake level was low, allowing greater access to the left shoreline.",523,0,27,35,47,4,166,23,32,555,O
2018-08-12,2018,August,12,"Old Cove, Matinicus, ME",,ME,132,359,67,0,2,181,892,251,42,7,1,0,0,14,0,1,1,54,0,1,1,0,291,0,59,2,2,0,0,0,0,404,2,0,99,2,0,0,0,10,75,26,0,0,0,0,5,46,75,0,1,63,9,605,0,96,447,0,41,2,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,81,89,257,0,Shoreline (hands),Rocky Beach,0.1,2.0,1230,1430,Clear/Sunny,,Unknown,High,Ebbing,Unknown,0.0,6.0,"vacuum, crate labels","other: crate labels: 161; bread clips: 23; melted plastic: 29; Keurig cups: 10 (1 reusable); rubber gaskets 26; ceramic: 7. we heard people are burning trash at low tide, saw evidence of that. Steve Rosen thought it might nearly allbe coming from someone who works on traps and is throwing away their shop trash (based on all dirty line, type of trap pieces) also take away container were fairly consistent -might be coning from one household but we never found anything with a name.",2360,0,505,2,116,799,586,7,427,2787,O
2018-08-13,2018,August,13,"Sand Cove, Greens Island BBC, ME",,ME,8,3,0,0,0,0,2,1,4,0,0,0,1,3,0,0,0,0,3,0,1,0,9,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,4,0,0,5,27,60,0,8,18,0,0,0,0,0,0,0,23,33,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,Shoreline (hands),Other,0.0,20.0,,,Cloudy,5,Unknown,Unknown,Flooding,Unknown,0.0,14.0,very large aquaculture cover,rocky/cobble/forest,41,0,1,0,3,98,26,56,18,59,O
2018-08-13,2018,August,13,"FAR Sand Cove, Greens Island BBC, ME",,ME,308,24,7,0,1,1,2,0,30,8,0,0,0,8,0,0,0,0,24,1,0,0,50,1,2,7,18,0,0,0,0,13,4,0,0,1,0,0,0,0,0,11,0,0,0,0,0,4,4,0,0,7,174,71,0,0,0,0,24,0,0,0,145,10,8,88,211,0,0,0,0,0,0,0,0,0,0,7,4,2,0,Shoreline (hands),Other,0.0,40.0,,,Cloudy,5,Unknown,Unknown,Flooding,Unknown,0.0,14.0,skull of ?,"Since there was relatively little on the regular beach, we extended the cleanup for the first year to the point; rocky/cobble/forest",492,0,17,1,11,260,24,462,13,505,O
2018-07-13,2018,July,13,"Palmer cove, MA, SSCW",Palmer Cove,MA,4,75,0,0,0,0,3,0,12,0,210,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),Sandy Beach,0.1,1.0,,,Clear/Sunny,,Storm Event,Unknown,Unknown,Unknown,0.0,1.0,,this was one of the beaches in the Salem Sound Coast Watch multi-beach clean up,311,0,0,0,0,0,0,65,0,311,O
2018-07-14,2018,July,14,"Lead Mills, Salem, MA, SSCW",Salem,MA,4,7,3,0,12,1,0,0,8,1,1,0,0,1,0,0,0,4,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),Sandy Beach,0.06,1.0,0.4791666666666667,0.5208333333333334,Clear/Sunny,,Draught,Unknown,Unknown,Unknown,0.0,1.0,rubber ducky (pirate),this was one of the beaches in the Salem Sound Coast Watch multi-beach clean up; no rain for a week,49,0,1,3,1,1,4,14,0,49,O
2018-07-13,2018,July,13,"Devereaux Beach,Marblehead, MA,SSCW",Marblehead,MA,4,38,0,0,17,6,2,1,68,2,235,0,12,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,4,0,0,0,14,0,0,4,0,0,2,0,23,143,0,0,0,0,0,1,0,0,0,0,162,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),Sandy Beach,0.0,0.0,,,Clear/Sunny,,Unknown,Unknown,Unknown,Unknown,0.0,3.0,,this was one of the beaches in the Salem Sound Coast Watch multi-beach clean up. It was pre-storm data,398,0,4,12,18,29,144,166,0,398,O
2018-07-15,2018,July,15,"Devereaux Beach,Marblehead, MA,SSCW",Marblehead,MA,11,290,33,0,103,9,26,15,230,18,106,0,25,15,0,5,0,19,22,1,1,0,29,1,380,0,0,0,0,0,0,3,1,0,1,0,0,0,0,2,2,1,0,0,0,34,0,8,32,0,2,9,1,69,0,23,73,0,0,0,0,0,29,0,2,56,19,0,0,0,0,0,0,0,0,0,0,11,0,5,0,Shoreline (hands),Sandy Beach,0.0,0.0,,,Clear/Sunny,,Unknown,Unknown,Unknown,Unknown,0.0,3.0,Hooksett disks,this was one of the beaches in the Salem Sound Coast Watch multi-beach clean up. It was post-storm data,1339,0,5,0,39,121,96,106,16,1355,O
2018-07-15,2018,July,15,"Dead Horse Beach, Salem, MA, SSCW",Salem,MA,47,167,60,0,86,28,0,12,122,21,403,0,0,26,0,0,0,24,5,1,0,0,7,0,6,0,0,0,0,0,0,21,14,0,0,8,70,1,0,0,0,0,0,1,5,0,0,3,2,0,0,1,0,11,41,0,2,3,1,0,0,0,0,2,0,119,0,0,0,0,0,0,0,0,0,0,0,116,5,24,0,Shoreline (hands),Sandy Beach,0.1,1.0,0.4166666666666667,0.4583333333333333,Clear/Sunny,,Unknown,Unknown,Unknown,Unknown,0.0,10.0,,this was one of the beaches in the Salem Sound Coast Watch multi-beach clean up,1015,0,35,79,6,17,47,121,145,1160,O
2018-07-15,2018,July,15,"Long Beach, Gloucester, MA, SSCW",Gloucester,MA,0,12,0,0,0,4,1,0,4,0,15,0,0,1,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),Sandy Beach,0.0,0.0,,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.0,1.0,,this was one of the beaches in the Salem Sound Coast Watch multi-beach clean up,43,0,1,0,1,0,20,7,0,43,O
